Month,Species,Street,spray_dist,spray_status,Year,Sunset,DaylightHrs,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
9,CULEX PIPIENS/RESTUANS, S AVENUE G,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS, W 63RD ST,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS/RESTUANS, W 63RD ST,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS/RESTUANS, N ASHLAND AVE OVERPASS,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS, E 91ST ST,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS/RESTUANS, E 91ST ST,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS/RESTUANS, N STREETER DR,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX TERRITANS, N STREETER DR,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS, S AVENUE L,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS/RESTUANS, S AVENUE L,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX RESTUANS, S AVENUE L,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS, S COTTAGE GROVE,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS/RESTUANS, S COTTAGE GROVE,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS, S DOTY AVE,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS, S DOTY AVE,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS/RESTUANS, S DOTY AVE,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS, S STONY ISLAND AVE,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS, S VINCENNES,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS/RESTUANS, S VINCENNES,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS, S ASHLAND AVE,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS, W 37TH PL.,,0,2007,17.97,12.419999999999998,80.0,55.0,68.0,4.0,48.0,57.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0
9,CULEX PIPIENS, W FARWELL AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, W FARWELL AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX TERRITANS, W FARWELL AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N RUTHERFORD AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, N RUTHERFORD AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX TERRITANS, N RUTHERFORD AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N PITTSBURGH AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N KEDVALE AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, N KEDVALE AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N OAK PARK AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, N OAK PARK AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N RICHMOND ST,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, N RICHMOND ST,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, N CAMPBELL AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N MILWAUKEE AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, N MILWAUKEE AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, W BALMORAL AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, W BALMORAL AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, W SUNNYSIDE AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, W AGATITE AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N PULASKI RD,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, N PULASKI RD,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX TERRITANS, N PULASKI RD,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N WESTERN AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, N WESTERN AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX RESTUANS, N WESTERN AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, N AVONDALE AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, W MONTROSE DR,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, W ROSCOE ST,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N LEMONT AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, N LEMONT AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX RESTUANS, N LEMONT AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, W FULLERTON AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, W FULLERTON AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N MANDELL AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, W STRONG ST,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, W STRONG ST,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N OAK PARK AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, N OAK PARK AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, W BELDEN AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N MOSELL AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS,  W ARMITAGE AVENUE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS,  W ARMITAGE AVENUE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N OKETO AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, N OKETO AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, N OAKLEY AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, N OAKLEY AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, W FOSTER AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, W HIGGINS AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS/RESTUANS, W HIGGINS AVE,,0,2007,17.97,12.419999999999998,80.0,52.0,66.0,2.0,49.0,57.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1
9,CULEX PIPIENS, E 118TH ST,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS/RESTUANS, E 118TH ST,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS, E 115TH ST,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS/RESTUANS, E 115TH ST,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS, E 130TH ST,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS/RESTUANS, E 130TH ST,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS, S BRANDON,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS/RESTUANS, S BRANDON,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX TERRITANS, S BRANDON,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS/RESTUANS, S DOTY AVE,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS, S MACKINAW,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS/RESTUANS, S MACKINAW,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS, S STONY ISLAND AVE,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX RESTUANS, S STONY ISLAND AVE,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS, S TORRENCE AVE,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX PIPIENS/RESTUANS, S TORRENCE AVE,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
9,CULEX TERRITANS, S TORRENCE AVE,,0,2007,17.93,12.35,89.0,66.0,78.0,14.0,57.0,65.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8
10,CULEX PIPIENS, E 67TH ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, E 67TH ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, N CENTRAL PARK DR,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, N CENTRAL PARK DR,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, S CALIFORNIA AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, S CALIFORNIA AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, W 95TH ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, W 95TH ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, S ARTESIAN AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, S ARTESIAN AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, W ROOSEVELT,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, W ROOSEVELT,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, S CALIFORNIA,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, S CALIFORNIA,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, S PEORIA ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, S PEORIA ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, S STATE ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, S STATE ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, W CHICAGO,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, W CHICAGO,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, N HUMBOLDT DR,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, N HUMBOLDT DR,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, N LONG AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX RESTUANS, N LONG AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, W WEBSTER AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, N PULASKI RD,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, N PULASKI RD,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, W 95TH ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, W LELAND AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, W LELAND AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX RESTUANS, W LELAND AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, E 111TH ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, E 111TH ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, N LAWLER AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, N LAWLER AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, N STAVE ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, N CANNON DR,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX TERRITANS, N CANNON DR,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, W 113TH ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, W 113TH ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, W 51ST ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, W 51ST ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, W 69TH ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, W 69TH ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, W 89TH ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, W 89TH ST,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, W PERSHING RD,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, S MILLARD AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, S THROOP,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, S THROOP,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, W GRAND AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, W GRAND AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, S WESTERN AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, S WESTERN AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, N FRANCISCO AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS/RESTUANS, N FRANCISCO AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
10,CULEX PIPIENS, S HOYNE AVE,,0,2007,17.68,11.95,74.0,52.0,63.0,3.0,49.0,55.0,0.0,0.001,29.31,29.97,4.5,25.0,5.8
